"X";"Y";"Z";"time";"x1";"y1";"z1";"x2";"y2";"z2";"x3";"y3";"z3"
415346.959;5729960.400;505.140;20070611084942180;1257;2001;4641;6819;7122;4529;27;23;30
415389.042;5729967.107;507.001;20070611084941180;1306;2047;4711;7126;6723;5385;26;23;30
415431.495;5729969.709;508.101;20070611084940164;1502;2118;4620;7141;7119;4826;26;29;30
415471.929;5729971.424;509.001;20070611084939195;1666;2100;4593;6239;6760;5007;21;19;31
415515.298;5729973.264;509.966;20070611084938156;1632;2111;4649;6733;5832;4298;28;21;29
415599.345;5729970.495;510.198;20070611084936125;1335;1871;4542;6272;7414;5182;28;23;29
415639.369;5729968.691;510.084;20070611084935156;1400;2069;4677;7105;6843;4690;25;22;30
415681.662;5729966.796;509.893;20070611084934133;1278;1940;4556;6670;7010;4867;21;24;29
415722.380;5729965.005;509.614;20070611084933148;1407;2004;4622;6126;6940;4888;25;24;26
415762.500;5729963.212;509.252;20070611084932180;1405;2079;4604;6653;6755;4874;22;27;28
415805.628;5729961.302;508.839;20070611084931141;1425;2170;4547;6443;7130;4701;22;23;30
415846.244;5729959.432;508.343;20070611084930164;1440;2190;4639;6910;7136;4924;25;25;30
415888.887;5729957.492;507.881;20070611084929141;1340;2056;4523;7557;7328;4739;29;24;29
415929.359;5729955.659;507.492;20070611084928172;1545;2159;4592;7078;6531;4837;22;25;28
415970.602;5729953.781;507.175;20070611084927188;1565;2272;4575;6502;7222;5155;22;31;36
416013.899;5729951.717;506.778;20070611084926156;1498;2218;4619;6932;7277;4591;26;28;29
416055.339;5729949.700;506.551;20070611084925172;1520;2209;4642;6893;7012;5309;28;29;34
416098.163;5729947.560;506.444;20070611084924156;1445;2216;4520;5958;6927;4952;20;24;35
416139.372;5729945.400;506.349;20070611084923180;1463;2229;4564;6789;5427;4729;26;28;27
416182.609;5729943.077;506.310;20070611084922156;1349;2141;4559;8157;7077;5146;24;23;26
416224.908;5729940.808;506.349;20070611084921156;1325;2142;4563;6806;6565;4619;23;24;31
416268.208;5729938.489;506.430;20070611084920133;1437;2138;4590;6333;6275;4627;20;23;25
416308.887;5729936.367;506.597;20070611084919172;1352;2082;4628;6714;7684;4300;22;21;30
416352.221;5729934.133;506.774;20070611084918148;1224;2014;4653;7228;7021;5120;20;29;31
416393.223;5729932.095;506.970;20070611084917180;1311;2156;4756;6149;7194;4835;20;24;30
416437.176;5729929.993;507.297;20070611084916141;1353;2206;4663;6498;6790;5092;24;27;36
416478.461;5729928.101;507.575;20070611084915164;1260;1937;4481;5773;7022;4990;25;24;30
416521.698;5729926.144;507.730;20070611084914141;1319;2090;4612;6800;6096;4972;27;22;32
416562.605;5729924.425;507.706;20070611084913172;1542;2133;4584;6924;7149;5528;22;23;30
416606.187;5729923.123;507.735;20070611084912141;1349;2211;4665;6822;7367;4750;23;25;26
416648.137;5729922.525;507.998;20070611084911148;1481;2244;4675;6324;7078;3957;23;22;31
416691.031;5729922.381;508.314;20070611084910133;1267;2139;4575;7167;6308;4769;25;28;52
416731.887;5729922.910;508.501;20070611084909164;1256;2097;4618;6979;6774;5411;19;27;25
416775.986;5729924.438;508.686;20070611084908117;1237;2224;4554;6895;6595;4605;21;20;29
416816.435;5729926.950;508.801;20070611084907156;1302;2078;4781;7301;6307;4883;20;26;31
416858.443;5729930.872;508.920;20070611084906156;1327;2186;4638;6983;7197;5188;20;24;33
416901.315;5729936.298;509.001;20070611084905133;1103;2148;4609;7064;6508;4796;20;24;36
416941.710;5729942.643;509.062;20070611084904164;1280;1962;4777;6866;6678;4934;22;24;30
416984.809;5729950.663;509.171;20070611084903125;1356;2098;4700;7530;7522;4996;20;29;30
417023.779;5729959.134;509.245;20070611084902180;1400;1882;4636;6711;7225;5071;25;21;30
417064.744;5729969.152;509.528;20070611084901180;1320;2182;4605;7109;6477;4731;22;27;31
417106.411;5729980.206;510.040;20070611084900156;1316;1946;4617;6284;6399;4574;21;22;29
417145.953;5729991.207;510.586;20070611084859180;1360;1645;4622;6193;6957;5156;23;23;27
417186.933;5730002.710;511.221;20070611084858164;1856;1832;4681;6426;6837;4917;20;24;25
417225.930;5730013.483;511.801;20070611084857195;1851;1854;4600;7305;7717;4903;21;26;36
417266.131;5730024.361;512.242;20070611084856195;1736;1944;4563;6717;5545;5469;24;26;33
417307.561;5730035.258;512.494;20070611084855164;1254;1730;4663;7117;6560;4868;21;18;30
417346.492;5730045.232;512.623;20070611084854195;1287;1765;4528;6144;7088;4945;24;26;28
417387.037;5730055.085;512.809;20070611084853188;1222;1668;4656;7810;6845;4872;22;24;29
417428.317;5730064.297;513.098;20070611084852164;1746;1896;4742;7336;7118;5000;21;20;31
417468.106;5730072.306;513.247;20070611084851180;1791;2034;4465;7921;7398;5450;23;22;30
417508.329;5730079.611;513.165;20070611084850188;1896;2114;4599;6723;5904;3639;20;22;29
417550.242;5730086.336;512.799;20070611084849156;1703;2126;4689;6414;7466;5586;20;29;29
417589.830;5730091.822;512.257;20070611084848188;1550;2062;4618;6157;6662;5189;19;24;28
417632.325;5730096.169;511.522;20070611084847156;1680;2097;4560;7682;7067;5165;23;22;28
417673.516;5730098.911;511.177;20070611084846164;1948;2358;4572;7216;7174;5376;22;26;29
417716.196;5730100.972;510.825;20070611084845141;1535;2295;4559;7444;6336;4884;22;25;27
417756.759;5730101.813;510.542;20070611084844172;1713;2263;4669;7215;6728;4825;19;22;33
417799.754;5730101.737;510.280;20070611084843148;1740;2193;4500;6642;6567;4680;22;24;31
417840.559;5730100.616;509.973;20070611084842180;1674;2325;4548;6566;5679;4446;19;23;29
417882.748;5730098.306;509.814;20070611084841180;1724;2508;4634;6987;6900;5246;20;27;35
417923.685;5730095.232;509.719;20070611084840211;1728;2379;4609;6996;6304;4843;21;23;33
417967.284;5730091.170;509.608;20070611084839180;1735;2271;4560;6943;6535;5535;21;23;29
418008.235;5730086.464;509.588;20070611084838211;1695;2353;4542;7438;7428;4730;21;25;31
418051.459;5730080.590;509.669;20070611084837188;1746;2260;4573;6561;6202;4936;24;21;26
418095.611;5730073.666;509.330;20070611084836141;1909;2213;4549;6864;7431;5083;20;25;28
418136.821;5730066.644;508.978;20070611084835164;1965;2312;4584;7340;5732;5329;26;25;26
418177.771;5730059.411;509.091;20070611084834195;1976;2285;4484;6412;7093;4779;26;27;28
418221.011;5730051.515;509.613;20070611084833172;1938;2361;4524;7255;7062;5011;20;21;37
418262.118;5730043.499;510.292;20070611084832195;1886;2315;4686;6860;6649;5179;21;24;28
418304.977;5730034.619;510.827;20070611084831172;1509;2067;4475;6220;7153;5045;19;23;29
418345.417;5730026.063;511.315;20070611084830203;1596;2232;4578;7315;6899;5165;20;25;25
418388.344;5730016.852;511.990;20070611084829172;1317;1977;4546;6834;6766;4610;22;21;30
418430.478;5730007.708;512.641;20070611084828156;1189;1982;4559;7152;6728;4835;25;23;32
418470.603;5729999.096;513.004;20070611084827188;1336;2045;4459;6806;6828;4627;17;21;30
418512.371;5729990.448;513.157;20070611084826180;1381;2016;4578;6984;7372;5384;22;22;24
418552.876;5729982.420;513.224;20070611084825203;1250;2049;4557;6167;6983;5239;25;25;29
418595.409;5729974.622;513.481;20070611084824180;1185;1884;4513;6454;7143;5053;20;25;36
418636.077;5729968.014;513.833;20070611084823203;1115;1848;4606;6502;7003;5035;21;22;33
418679.759;5729961.840;514.209;20070611084822156;1239;1927;4597;7037;6962;4759;21;23;26
418719.220;5729957.064;514.599;20070611084821211;1186;1913;4555;6157;6695;4375;23;24;26
418762.205;5729952.281;514.943;20070611084820180;1184;1982;4460;6670;7305;4562;22;26;27
418802.532;5729948.029;515.181;20070611084819211;1544;2026;4657;6613;6743;5322;28;20;33
418845.411;5729943.768;515.290;20070611084818180;2372;2408;4573;8020;7056;4982;22;21;27
418886.729;5729940.568;515.528;20070611084817188;2432;2556;4484;7223;7242;4832;26;22;28
418930.057;5729938.658;515.882;20070611084816148;1848;2221;4401;6918;7119;4391;26;30;29
418970.443;5729938.246;516.225;20070611084815180;1522;2128;4525;7185;7199;4566;23;25;29
419013.391;5729939.017;516.356;20070611084814148;1899;2256;4437;7312;6383;4973;20;26;27
419053.386;5729940.856;516.590;20070611084813188;1707;2161;4465;6824;6626;5287;25;29;23
419095.896;5729943.877;516.873;20070611084812164;1483;1986;4556;6590;7128;5013;25;27;25
419136.655;5729947.634;516.876;20070611084811180;1496;2030;4596;7334;6903;4906;21;25;28
419179.276;5729952.277;516.387;20070611084810148;1628;2043;4550;6567;6509;4714;27;21;31
419219.326;5729957.444;515.627;20070611084809180;1717;2130;4536;6819;6358;5238;21;21;31
419261.721;5729963.871;514.583;20070611084808156;1588;1987;4513;6383;7301;5176;23;25;40
419304.226;5729971.433;513.217;20070611084807133;1605;2161;4642;7570;6850;4948;24;23;29
419345.647;5729979.638;511.516;20070611084806141;1687;2103;4648;6809;5803;3991;29;26;29
419387.404;5729988.094;509.566;20070611084805148;1777;2000;4635;6834;7254;5099;19;19;34
