"X";"Y";"Z";"time";"x1";"y1";"z1";"x2";"y2";"z2";"x3";"y3";"z3"
417081.406;5723732.746;539.894;20070611085617164;2009;3254;5253;6818;6729;4631;23;22;32
417085.772;5723775.430;539.335;20070611085618133;2398;3193;5115;7743;7000;4837;20;28;28
417089.466;5723820.668;539.203;20070611085619156;2394;3381;5130;7209;6836;5051;29;23;28
417092.624;5723863.932;539.391;20070611085620133;1874;3245;5010;6646;6880;5117;25;23;30
417095.572;5723909.662;539.221;20070611085621164;2140;3495;5026;6262;6843;4933;24;23;30
417098.150;5723953.706;538.851;20070611085622156;1903;3166;5135;7027;6904;4408;24;23;32
417100.589;5723999.585;538.696;20070611085623188;1688;2931;5043;6819;8123;4871;25;25;28
417102.596;5724043.107;538.609;20070611085624164;1345;2711;4876;6790;6424;4961;18;20;39
417104.279;5724088.753;538.463;20070611085625188;1560;2776;4985;6914;6933;4734;24;25;26
417105.399;5724132.014;538.359;20070611085626156;1420;2814;4949;6903;6836;5138;20;23;28
417105.809;5724177.117;538.162;20070611085627164;1681;2923;4977;6668;6711;4463;22;23;35
417105.220;5724220.835;537.622;20070611085628141;1797;3162;5147;6937;7051;4863;28;27;32
417103.457;5724265.974;537.021;20070611085629148;1679;2973;5117;6120;6893;4413;21;25;33
417100.642;5724312.122;536.580;20070611085630180;1726;2832;5101;7055;6804;4662;22;24;25
417097.233;5724355.390;536.308;20070611085631148;1770;2958;5184;7027;7051;5427;21;31;29
417092.708;5724401.000;536.088;20070611085632172;1845;3003;4999;6396;7277;4808;22;29;27
417087.664;5724444.768;535.850;20070611085633156;1687;2941;4980;6776;6240;4162;23;30;34
417082.038;5724489.863;535.626;20070611085634172;1692;2937;4999;6327;7376;5465;23;23;27
417076.333;5724532.764;535.390;20070611085635141;1659;2849;4847;7426;6925;4195;18;21;29
417069.982;5724577.942;535.280;20070611085636164;1805;2746;5066;6369;6999;4881;28;26;31
417063.616;5724620.871;535.300;20070611085637141;1579;2801;4945;6572;7148;4935;18;28;33
417056.646;5724665.719;535.728;20070611085638164;1803;2867;4854;6182;8067;4501;22;32;32
417049.728;5724707.961;536.364;20070611085639133;1694;2826;4983;6830;6706;4574;24;31;29
417042.632;5724752.876;537.071;20070611085640164;1397;2823;4910;6401;6499;5608;21;33;30
417036.508;5724795.398;537.744;20070611085641141;1456;3118;4899;6544;6760;5147;22;24;31
417030.756;5724839.154;538.424;20070611085642148;1473;3040;4873;6713;7601;4928;18;28;35
417025.531;5724884.210;539.231;20070611085643188;1534;3020;4866;6951;6497;5210;19;24;25
417021.638;5724926.204;539.847;20070611085644156;1452;2827;4901;6461;7038;5164;22;23;33
417018.764;5724970.898;540.297;20070611085645188;1517;3108;4941;6449;6558;5686;25;25;25
417017.089;5725012.590;540.603;20070611085646148;1520;3089;4905;7307;7238;4500;20;26;33
