"X";"Y";"Z";"time";"x1";"y1";"z1";"x2";"y2";"z2";"x3";"y3";"z3"
421630.107;5723721.573;518.726;20070611093545156;1841;2438;4595;7486;7558;5327;18;26;28
421626.505;5723768.694;519.201;20070611093544133;1870;1929;4661;7102;5878;5017;19;26;30
421623.508;5723813.634;520.083;20070611093543156;1642;2136;4749;5348;5315;5156;22;21;28
421620.601;5723860.405;521.108;20070611093542141;1338;1971;4634;6578;6780;5111;23;24;28
421617.516;5723905.428;522.300;20070611093541164;1474;1877;4693;6547;6457;5352;23;24;37
421613.703;5723952.667;523.188;20070611093540141;1692;2122;4668;6869;6524;5308;21;26;34
421609.569;5723997.469;523.806;20070611093539172;1966;2104;4583;6995;6844;4791;19;24;32
421604.882;5724045.303;524.124;20070611093538141;2212;2262;4595;6819;6459;4706;26;26;27
421600.644;5724090.824;523.746;20070611093537164;2739;2366;4620;7469;5366;4616;21;42;33
421596.598;5724140.686;523.106;20070611093536102;2482;2322;4586;7324;6637;5109;27;21;40
421593.577;5724186.609;522.851;20070611093535133;2558;2363;4639;7334;7173;4716;24;26;33
421591.083;5724235.520;522.677;20070611093534109;2195;2296;4639;6780;7603;4679;23;21;27
421589.153;5724284.424;522.528;20070611093533094;2353;2421;4715;7980;6597;4999;26;21;31
421587.270;5724331.377;522.650;20070611093532125;1664;2118;4630;7317;6929;4495;25;21;34
421584.402;5724381.624;523.221;20070611093531094;1672;1945;4573;7209;7430;4553;21;19;28
421580.163;5724428.949;523.705;20070611093530125;1671;1948;4579;6263;6796;4939;21;22;33
421574.818;5724479.078;523.722;20070611093529102;2121;2225;4560;7189;6790;4645;24;22;27
421569.540;5724526.312;524.193;20070611093528141;2203;2347;4615;6840;6301;4444;22;24;36
421564.030;5724575.280;525.093;20070611093527148;1654;2181;4678;6720;7133;5130;21;24;30
421557.976;5724625.135;526.143;20070611093526141;2158;2295;4596;6638;6577;4391;24;21;31
421551.286;5724675.720;526.962;20070611093525117;2065;2434;4643;6712;6958;4763;28;23;35
421544.924;5724723.162;526.939;20070611093524156;1694;2006;4687;6235;6145;5067;22;20;30
421538.309;5724771.573;526.803;20070611093523172;1823;2379;4633;6425;6889;5451;26;25;27
421531.207;5724821.601;527.069;20070611093522148;2195;2352;4718;7153;6296;4371;22;27;31
421524.176;5724869.903;527.026;20070611093521156;2111;2381;4669;6913;7162;5006;24;26;29
421516.881;5724919.893;526.221;20070611093520125;1906;2131;4633;8006;7114;4781;23;26;28
421510.200;5724966.493;525.644;20070611093519156;2037;2084;4603;7441;8031;5113;25;19;33
421503.581;5725015.408;525.630;20070611093518133;2296;1974;4583;7409;7119;4725;21;22;29
421497.867;5725064.097;525.770;20070611093517109;2237;2235;4628;7704;7239;4689;19;25;29
421493.344;5725110.341;525.888;20070611093516133;1673;2196;4526;6554;7226;4902;23;30;31
421489.473;5725158.714;525.709;20070611093515109;1947;2162;4739;6693;6323;4901;24;26;28
421486.725;5725205.091;526.173;20070611093514125;1852;1908;4622;6698;6764;5469;23;27;27
421485.078;5725250.629;527.202;20070611093513156;1996;2009;4637;7149;7108;4838;22;29;32
421484.116;5725298.600;528.088;20070611093512133;2185;2199;4663;7298;7142;4591;23;24;33
421483.849;5725344.985;528.415;20070611093511141;2222;2371;4632;7526;6911;4753;25;24;28
421484.413;5725390.313;528.123;20070611093510172;2145;2211;4639;7097;6490;5378;23;24;31
421485.883;5725438.665;527.548;20070611093509141;1838;2176;4770;6989;7085;4898;25;22;30
421487.811;5725484.240;527.577;20070611093508172;2267;2211;4703;7455;6977;5042;23;26;32
421490.292;5725532.823;528.024;20070611093507141;2258;2242;4592;7188;7218;4716;22;24;27
421493.193;5725578.447;528.015;20070611093506172;2187;2155;4632;7242;7035;4908;23;24;30
421496.953;5725626.565;527.965;20070611093505148;2517;2287;4697;7507;6099;4878;31;25;29
421501.198;5725671.627;527.948;20070611093504188;2235;2122;4706;6728;6680;4549;19;33;29
421506.177;5725719.473;527.958;20070611093503164;1848;2271;4660;6998;6294;4532;20;26;30
421511.226;5725767.548;528.278;20070611093502133;1730;2265;4615;6424;7247;4992;17;23;29
421516.356;5725813.995;528.503;20070611093501133;1783;2397;4599;7474;7263;4936;26;23;31
421522.179;5725861.453;527.625;20070611093500109;1915;2080;4643;6854;5889;4198;24;24;35
421527.968;5725906.659;526.785;20070611093459133;1895;2207;4710;7279;8015;5087;26;22;36
421533.946;5725954.362;526.341;20070611093458102;1932;2065;4617;7244;7079;4640;22;23;31
421539.231;5725999.121;525.890;20070611093457133;1802;2158;4487;7327;7318;4726;24;22;32
421545.039;5726049.252;525.350;20070611093456047;1919;2024;4679;7758;6410;5285;23;24;30
421550.312;5726093.870;525.343;20070611093455078;2006;2232;4658;7254;7147;5144;22;35;34
421555.593;5726141.045;525.917;20070611093454055;2162;2167;4662;7383;7064;4608;26;31;35
421560.325;5726185.782;526.115;20070611093453086;2360;2480;4722;8143;7398;4842;25;27;28
421564.865;5726229.850;525.757;20070611093452133;1886;2097;4635;6619;6869;5065;24;22;28
421569.404;5726277.706;524.671;20070611093451102;2346;2380;4758;7840;7788;4942;23;23;30
421573.109;5726322.770;523.736;20070611093450133;2826;2425;4722;6594;6450;4385;25;21;29
421576.415;5726370.481;523.968;20070611093449109;2172;2252;4807;7622;7454;4845;20;26;33
421579.181;5726416.003;524.849;20070611093448133;1939;2032;4689;7975;6459;4962;26;23;30
421581.776;5726463.996;526.295;20070611093447102;2138;2191;4680;7964;6848;5314;21;24;30
421583.943;5726509.268;528.031;20070611093446125;2213;2029;4616;7233;6618;4638;23;22;31
421585.939;5726556.817;529.045;20070611093445094;2168;2137;4569;7491;6912;5630;24;22;26
421587.294;5726601.102;529.517;20070611093444125;2169;2320;4600;7677;7643;4720;23;26;24
421588.103;5726647.928;529.620;20070611093443094;2406;2338;4787;7581;6982;4607;21;21;31
421588.509;5726691.613;529.855;20070611093442125;2305;2382;4728;6471;5912;5312;22;27;28
421588.780;5726737.531;530.438;20070611093441102;2394;2111;4653;7647;6710;5809;21;37;32
421588.831;5726781.249;530.779;20070611093440125;2640;2205;4703;7557;6331;5299;26;22;28
421588.444;5726827.010;530.963;20070611093439102;1801;2113;4547;7575;7365;4918;24;23;28
421587.228;5726870.366;531.444;20070611093438133;2025;2006;4620;6324;6007;5390;22;19;27
421584.876;5726915.872;531.700;20070611093437117;1802;2139;4729;6282;6883;4675;22;26;31
421582.094;5726959.707;531.256;20070611093436141;1776;1955;4633;6735;6443;4375;24;21;30
421579.126;5727006.142;530.622;20070611093435109;2009;1976;4747;7561;6541;4772;26;23;26
421576.373;5727049.945;530.115;20070611093434141;1743;2038;4610;7458;6051;4827;23;25;27
421573.508;5727096.774;529.859;20070611093433109;1712;2033;4747;6640;6329;4914;21;36;28
421570.816;5727140.566;530.120;20070611093432148;2066;2336;4587;8178;7380;4708;23;31;35
421567.947;5727187.331;530.158;20070611093431125;1936;2156;4734;5934;6208;5528;22;23;36
